Frame,Right Velocity,Left Velocity,Right Displacement,Left Displacement
0,0.0,0.0,0.0,0.0
1,278.5314107154223,290.4595418330807,9.284380357180742,9.681984727769358
2,206.3204983529221,220.67563046618906,6.877349945097402,7.3558543488729695
3,92.68596567572652,132.9983822952576,3.0895321891908845,4.433279409841921
4,59.31809710423605,76.97056274847714,1.9772699034745351,2.565685424949238
5,18.0,26.48528137423857,0.6,0.882842712474619
6,61.416407864998746,54.38697061347589,2.047213595499958,1.812899020449196
7,104.68596567572652,115.71229971471625,3.4895321891908835,3.857076657157208
8,131.73334960782717,104.68596567572652,4.391111653594239,3.4895321891908844
9,147.76578225841857,153.99579818770977,4.925526075280619,5.133193272923658
10,159.38107709647088,194.1162146179831,5.3127025698823624,6.470540487266104
11,149.20928405622433,138.0,4.973642801874144,4.6
12,140.07138458896864,122.07138458896864,4.669046152965622,4.069046152965622
13,143.41565889745408,96.0,4.78052196324847,3.2
14,139.72133674599894,125.87786627997639,4.657377891533297,4.195928875999213
15,94.27260507378918,118.16556656526014,3.142420169126306,3.9388522188420048
16,162.87867464213772,145.82932601705198,5.4292891547379245,4.860977533901734
17,93.8946638440411,89.7091965021831,3.129822128134704,2.9903065500727704
18,110.17842309749764,85.41640786499875,3.6726141032499213,2.847213595499958
19,110.68596567572652,107.1154757594525,3.6895321891908837,3.5705158586484167
20,146.56795977075794,144.47655540806718,4.885598659025265,4.815885180268905
21,212.310988842807,244.67612311401527,7.0770329614269,8.155870770467176
22,253.46457501863316,254.29875122258915,8.448819167287771,8.476625040752971
23,243.37884983855457,259.7014658121342,8.11262832795182,8.656715527071139
24,290.24808502603247,260.8757283218468,9.674936167534415,8.695857610728225
25,236.55284802861206,224.7964277084581,7.8850949342870695,7.493214256948605
26,170.29104036149062,191.37882240310535,5.6763680120496876,6.379294080103511
27,193.1897058805954,201.95473205505823,6.439656862686514,6.731824401835273
28,203.87750063064635,132.3485617092919,6.795916687688212,4.411618723643063
29,224.68041282452722,215.6642855941721,7.489347094150908,7.188809519805737
30,277.8429065914445,199.64684300633695,9.261430219714816,6.6548947668778995
31,253.1698851134754,293.20934760326253,8.438996170449181,9.773644920108751
32,242.0610088488329,185.59790896526286,8.068700294961097,6.186596965508762
33,165.54619777830231,188.04437099686749,5.518206592610077,6.268145699895582
34,93.0729362892024,92.39007382600903,3.10243120964008,3.079669127533634
35,67.0820393249937,67.80337847847463,2.23606797749979,2.260112615949154
36,44.83281572999748,64.64032299294328,1.4944271909999158,2.154677433098109
37,60.734504969234784,49.80337847847462,2.024483498974493,1.660112615949154
38,54.734504969234784,84.8528137423857,1.8244834989744931,2.8284271247461903
39,115.69302217676072,140.49844718999242,3.8564340725586908,4.683281572999748
40,155.42726686085933,156.93296652842108,5.180908895361977,5.231098884280702
41,176.8089135873378,184.04523165171634,5.8936304529112595,6.134841055057211
42,181.7946249564096,159.11522731094811,6.05982083188032,5.303840910364937
43,185.35566730935662,180.0378389473388,6.1785222436452205,6.001261298244627
44,158.65619222086033,157.74917909462562,5.288539740695343,5.258305969820853
45,180.10613624467828,132.66358492523787,6.00353787482261,4.422119497507928
46,158.75149362749036,192.19290508998876,5.291716454249679,6.406430169666291
47,157.90206044289727,124.74049892653302,5.263402014763242,4.1580166308844335
48,182.4439071038099,205.55650076244916,6.081463570126996,6.851883358748305
49,193.91613241656083,129.68892001751823,6.4638710805520265,4.322964000583941
50,162.99315036357865,185.67787799959908,5.433105012119287,6.189262599986636
51,187.68628106238475,143.36061143932002,6.256209368746157,4.778687047977334
52,120.58784266760779,127.18823416311344,4.019594755586926,4.239607805437114
53,141.25961875208208,146.5209849983761,4.708653958402735,4.8840328332792025
54,146.56795977075794,108.0,4.8855986590252645,3.6
55,108.25447265427006,96.97366596101028,3.6084824218090015,3.2324555320336756
56,79.4397893437917,113.28374919841967,2.64799297812639,3.7761249732806563
57,77.66563145999496,34.97056274847714,2.5888543819998318,1.1656854249492379
58,50.87225198771445,60.734504969234784,1.6957417329238151,2.024483498974493
59,26.48528137423857,74.48528137423857,0.882842712474619,2.482842712474619
60,12.0,49.80337847847462,0.4,1.660112615949154
61,28.970562748477143,53.31809710423605,0.9656854249492379,1.7772699034745352
62,36.38697061347588,31.41640786499874,1.2128990204491958,1.047213595499958
63,26.48528137423857,26.48528137423857,0.882842712474619,0.882842712474619
64,44.87225198771445,22.970562748477143,1.495741732923815,0.765685424949238
65,50.83281572999748,58.288659852713195,1.694427190999916,1.942955328423773
66,32.48528137423857,62.91168824543142,1.082842712474619,2.097056274847714
67,60.97366596101028,54.38697061347589,2.032455532033676,1.812899020449196
68,51.901689239237314,82.99394422727009,1.7300563079745772,2.76646480757567
69,97.71229971471624,74.39007382600903,3.257076657157208,2.4796691275336338
70,111.42459942943249,75.36373978701928,3.714153314314416,2.51212465956731
71,99.12870757971498,113.51878140572398,3.304290252657166,3.7839593801907996
72,102.97366596101028,77.22288955600649,3.432455532033676,2.5740963185335497
73,85.94733192202057,66.0,2.864911064067352,2.2
74,115.71229971471624,80.39007382600902,3.857076657157208,2.679669127533634
75,84.97366596101028,86.39007382600903,2.832455532033676,2.879669127533634
76,104.4509334684222,89.51878140572401,3.4816977822807402,2.9839593801907998
77,51.901689239237314,42.0,1.7300563079745772,1.4
78,79.4397893437917,81.36373978701928,2.64799297812639,2.71212465956731
79,66.0,72.63929742100524,2.2,2.421309914033508
80,82.3719414064899,104.4509334684222,2.74573138021633,3.4816977822807402
81,149.59107160009026,109.47726750741192,4.986369053336341,3.6492422502470645
82,133.82932601705198,158.42344309860871,4.460977533901732,5.28078143662029
83,157.18823416311344,145.18823416311344,5.239607805437114,4.839607805437113
84,103.86010933641664,118.97056274847714,3.462003644547221,3.965685424949238
85,50.87225198771445,76.78014765201803,1.6957417329238151,2.559338255067268
86,40.97056274847714,20.48528137423857,1.365685424949238,0.682842712474619
87,20.48528137423857,32.48528137423857,0.682842712474619,1.082842712474619
88,32.48528137423857,48.0,1.082842712474619,1.6
89,34.97056274847714,38.48528137423857,1.1656854249492379,1.282842712474619
90,32.48528137423857,30.0,1.082842712474619,1.0
91,37.41640786499874,6.0,1.247213595499958,0.2
92,32.48528137423857,26.48528137423857,1.082842712474619,0.882842712474619
93,104.39007382600903,92.39007382600903,3.479669127533634,3.079669127533634
94,187.489725545368,168.5941170815567,6.249657518178931,5.619803902718557
95,186.99315036357865,139.59249937681435,6.233105012119287,4.6530833125604785
96,120.73863375370597,116.21590126111786,4.024621125123533,3.873863375370597
97,146.56795977075797,107.65342521167051,4.885598659025265,3.5884475070556845
98,147.88542199254525,74.72245942828359,4.929514066418174,2.490748647609453
99,186.61728608098133,124.17830355099929,6.220576202699378,4.13927678503331
100,188.19073458641313,141.62350256108448,6.27302448621377,4.7207834187028155
101,128.0008400209311,155.446554927941,4.266694667364368,5.181551830931366
102,128.72245942828357,127.59473804122672,4.290748647609453,4.253157934707557
103,95.37482796217807,91.16091184042764,3.179160932072602,3.038697061347588
104,100.00394323346421,89.07309699657564,3.3334647744488066,2.9691032332191876
105,70.6361942084721,60.734504969234784,2.3545398069490697,2.024483498974493
106,64.8753552002476,44.48528137423857,2.1625118400082526,1.482842712474619
107,65.31809710423606,48.38697061347588,2.177269903474535,1.612899020449196
108,70.36781262201873,60.29176306524632,2.3455937540672904,2.0097254355082113
109,65.70506771771193,81.29865885890732,2.190168923923731,2.70995529529691
110,62.15091283423353,99.10943004175945,2.071697094474451,3.303647668058649
111,56.83281572999748,50.83281572999748,1.894427190999916,1.694427190999916
112,77.22288955600649,74.81648069720188,2.5740963185335497,2.4938826899067292
113,91.9707134008135,71.22288955600649,3.0656904466937838,2.37409631853355
114,69.80648169100775,104.04055653251962,2.326882723033592,3.4680185510839876
115,41.31809710423605,45.901689239237314,1.3772699034745348,1.530056307974577
116,44.48528137423857,30.0,1.482842712474619,1.0
117,30.0,58.288659852713195,1.0,1.942955328423773
118,89.04971551778269,69.80648169100775,2.968323850592756,2.326882723033592
119,77.84902116125787,78.0,2.594967372041929,2.6
120,117.92820097583413,85.94733192202057,3.930940032527804,2.864911064067352
121,122.95453501482385,96.50555964049838,4.098484500494129,3.216851988016613
122,81.36373978701928,37.41640786499874,2.71212465956731,1.247213595499958
123,58.288659852713195,12.0,1.942955328423773,0.4
