Frame,Asymmetry,Left Velocity,Right Velocity,Left Jitter,Right Jitter
0,14.8,0.0,0.0,0.2805441578809115,0.02246237115018429
1,15.4,16.38822509939086,25.13312629199899,0.15325640864978377,0.020629698652950813
2,14.6,11.588225099390858,11.588225099390858,0.18263599196207833,0.06550658656151313
3,15.6,31.066252583997983,9.6,0.17385660006091738,0.08900505769398197
4,15.0,23.176450198781716,14.4,0.1741576391002653,0.09035142692892181
5,14.8,9.6,14.4,0.16590425375764128,0.09148885200325108
6,14.8,4.8,9.6,0.1882952518291453,0.07630534384773102
7,14.8,9.6,11.588225099390858,0.15410526307450856,0.07885217760133664
8,14.8,4.8,11.588225099390858,0.1197225389820086,0.059402706357138596
9,15.4,24.0,19.2,0.16446641013803898,0.05831561265692301
10,15.6,21.188225099390856,19.2,0.09607946155925491,0.5793484507109362
11,15.6,27.976450198781713,21.188225099390856,0.08906117568407067,0.8393717292390382
12,15.8,11.588225099390858,9.6,0.1382266583626443,0.8430841929557428
13,15.6,25.164675298172572,24.0,0.1444763683162236,0.7910487022226858
14,15.8,24.0,16.38822509939086,0.16092167795875773,0.760665004664162
15,14.8,29.964675298172573,21.188225099390856,0.1300603512392669,0.6889374637844301
16,15.8,21.188225099390856,27.976450198781713,0.13089961490796254,0.6487992630522184
17,15.0,14.4,25.988225099390853,0.13089961490796254,0.621878304333124
18,15.4,16.38822509939086,19.2,0.12414489465950856,0.32326200291458806
19,15.4,19.2,25.164675298172572,0.12920358959469214,0.12981162934277723
20,15.6,9.6,0.0,0.1261522988733786,0.10507574382189974
21,15.0,9.6,18.376450198781715,0.9812977345910583,1.0000724822858609
22,14.4,23.176450198781716,25.988225099390853,1.0261349968411764,1.0129786687611269
23,14.4,11.588225099390858,14.4,0.9765018103766976,1.5702867681457473
24,14.6,14.4,25.988225099390853,0.8610651232812883,1.727094699642367
25,15.0,16.38822509939086,29.109576490780704,0.6399284367648794,1.7051827575447387
26,15.0,24.0,11.588225099390858,0.6816742683945621,1.8985280907780884
27,15.2,21.188225099390856,27.976450198781713,1.113917533678789,1.7719665233528197
28,15.2,25.164675298172572,14.4,1.1159731730941898,1.6394974190143934
29,15.0,35.89780159017156,19.2,1.0072405824905517,1.1812176224172661
30,15.2,23.176450198781716,23.176450198781716,1.0160276809413895,1.2982430205505346
31,12.8,51.43092788217056,57.833410452197064,1.024619341570943,0.7491730788336897
32,13.6,38.709576490780705,51.74380740052819,1.0435943227804931,0.7029055744439734
33,14.8,53.88850925958893,16.38822509939086,1.0318880472421226,0.7153877387338923
34,15.4,39.842702782779696,11.588225099390858,1.0183425402381947,0.6367316845675639
35,15.0,19.2,30.788225099390854,0.3644538716790423,0.6241514481916882
36,13.8,14.4,27.12135139138985,0.3658223498827668,0.7537264176289529
37,15.8,48.0,47.100284160198065,0.4005281713638357,0.434868858480259
38,15.6,47.45447768338884,64.26744202839716,0.36181383609570206,0.525448672162934
39,14.2,48.778932768808225,36.721351391389845,0.49551177944036623,0.4549890392020658
40,14.0,31.95290039756343,37.85447768338884,0.5571535796680028,0.44886146847466657
41,14.2,14.4,14.4,2.3641557171649237,0.4607262719618976
42,13.6,27.152900397563428,18.376450198781715,3.3598528850219127,0.4464899461465911
43,13.6,14.4,9.6,3.4604819164646035,0.3431323751905234
44,14.0,9.6,14.4,3.4298241967198067,0.3000994749270507
45,13.6,37.886026689562414,33.90957649078071,3.2152990678158186,0.30902077869291494
46,13.6,49.13312629199899,33.6,3.267163443066113,0.040663861764046565
47,13.0,45.188225099390856,41.52135139138985,3.2671634430661136,0.8672428610549101
48,12.2,23.176450198781716,16.38822509939086,2.916720339937456,0.8618127089509947
49,13.0,23.176450198781716,9.6,1.827228233886784,0.830754956750729
50,13.0,24.0,27.976450198781713,0.3184744185099904,0.8325931989582945
51,13.0,73.06620066821014,21.188225099390856,0.45762621147714533,0.9323823712899917
52,12.6,25.13312629199899,11.588225099390858,0.4723772515167656,0.9381425647012342
53,13.4,16.38822509939086,23.176450198781716,0.5309098664907728,0.9119903998498534
54,13.2,33.941125496954285,29.964675298172573,0.5717425370761582,1.063806956387807
55,13.4,19.2,25.988225099390853,0.44920289701058236,0.4869096463686714
56,13.0,32.77645019878172,16.38822509939086,0.31191246798540384,0.5177715631828305
57,13.0,31.92135139138985,55.84518535280621,0.31740010737714663,0.5257007742651975
58,13.4,55.40737808095226,45.775829074778684,0.33089770948942726,0.5712332391129784
59,14.0,47.100284160198065,34.76467529817258,0.12187779795227345,0.5223087897959061
60,14.0,35.86625258399798,28.8,0.14691323262811906,0.5138703230383465
61,13.4,6.788225099390857,25.988225099390853,0.16384442070999655,0.49076027549654233
62,15.0,18.376450198781715,31.92135139138985,0.1762337205264412,0.047182534967742336
63,14.0,25.164675298172572,42.30028416019807,0.17393395773858067,0.055831885343739104
64,14.6,21.188225099390856,13.576450198781714,0.21712641277269445,0.05583188534373911
65,14.8,6.788225099390857,11.588225099390858,0.15969872872416874,0.09321734060110987
66,15.2,4.8,16.38822509939086,0.2573915527671955,0.15067020811782764
67,14.4,21.188225099390856,14.4,0.20030777657297405,0.41221840293168693
68,15.2,11.588225099390858,11.588225099390858,0.19430495625449157,0.4114701277350581
69,14.6,14.4,23.176450198781716,0.16546094935194125,0.4398112751653031
70,14.4,29.964675298172573,16.38822509939086,0.21080246685629406,0.3464059648939978
71,14.0,11.588225099390858,11.588225099390858,0.21180740480573607,0.26251078385235876
72,13.4,16.38822509939086,11.588225099390858,0.1371398006996533,0.26845199422649646
73,13.6,9.6,11.588225099390858,0.17401038934392593,0.2935075176043993
74,13.6,6.788225099390857,16.38822509939086,0.12408307440065013,0.29974437688442995
75,13.2,16.38822509939086,22.321351391389847,0.13802322916422083,0.14761835712992755
76,13.8,35.588225099390854,40.66625258399798,0.13279856919681687,0.21936664181234392
77,13.8,27.976450198781713,16.38822509939086,0.13690369196974195,0.1532907257357533
78,13.6,27.12135139138985,25.13312629199899,0.14364960927845855,0.1377629601384625
79,14.2,27.976450198781713,9.6,0.14485100467858364,0.1502314847608358
80,13.8,21.188225099390856,23.176450198781716,0.13095828900529166,0.167258046171845
81,14.8,29.109576490780704,16.38822509939086,0.17993372190384804,0.16341872735496474
82,14.0,16.38822509939086,18.376450198781715,0.23393265638076946,0.12390815195339902
83,14.8,11.588225099390858,14.4,0.22166726112966573,0.13325258778706328
84,14.6,4.8,27.12135139138985,0.25459262123039095,0.20295885310907774
85,15.0,9.6,21.188225099390856,0.2909822096872756,0.24260436785085104
86,14.6,4.8,21.188225099390856,0.22188499474671752,0.229898551152105
87,14.8,0.0,9.6,0.22188499474671752,0.3179414193443654
88,14.8,9.6,11.588225099390858,0.5399630937868053,1.0503280824958927
89,14.2,19.2,20.33312629199899,0.451416247886512,1.025767222907908
90,14.6,4.8,9.6,0.41506351802034913,0.9808289337056008
91,14.2,27.976450198781713,19.2,0.43015154547175144,0.9925151671622047
92,14.4,20.36467529817257,9.6,0.5181840859008516,0.9843616740873721
93,13.6,27.12135139138985,11.588225099390858,0.47676247122282067,1.0507318730511266
94,13.6,28.8,0.0,0.5458861996566656,1.0868590739574207
95,14.4,21.188225099390856,9.6,0.5251498280683541,2.3300513151824216
96,14.4,16.38822509939086,4.8,0.2831681111055364,1.8801131950341523
97,14.6,9.6,4.8,0.3858110549071756,1.9684940408389537
98,15.0,37.85447768338884,43.5095764907807,0.5064760889085573,2.7035331377582863
99,14.2,50.29780159017157,27.12135139138985,0.5420253054392488,2.488444920099976
100,13.4,33.90957649078071,14.4,0.40937771905689607,2.637988172186386
101,14.0,37.50028416019807,16.38822509939086,2.190625258261183,4.6795390383278015
102,13.2,21.188225099390856,27.976450198781713,2.2390394829978324,3.921823530099072
103,14.8,21.188225099390856,29.964675298172573,7.075833668531555,7.43547054247376
104,14.8,28.8,27.976450198781713,7.1551894675170296,7.165331882176816
105,15.4,38.709576490780705,75.45293609278187,7.500603868566495,6.924017042347756
106,17.4,30.788225099390854,52.679216929006294,8.882062240128723,7.87194519870127
107,16.2,48.23341045219706,67.2,8.613246617586833,8.092559608020757
108,16.4,29.964675298172573,35.89780159017156,8.743049375739696,8.052178797757676
109,17.4,27.976450198781713,23.176450198781716,9.484761976519614,6.3533589879401395
110,18.2,33.90957649078071,21.188225099390856,10.374144689479422,6.41402832080508
111,18.8,88.36074677473778,94.88557889103538,5.5369261639853615,1.472592319458934
112,17.6,116.96566437085778,116.16653023772865,3.5712892235971028,1.1814724377361632
113,16.8,29.964675298172573,25.988225099390853,0.05628864349131229,0.414814153340983
114,15.8,85.52336025517289,58.733126291999,0.3655198819251802,0.4115877968757754
115,16.2,21.188225099390856,19.2,0.6066356702077518,0.4142000141002194
116,16.2,21.188225099390856,25.164675298172572,0.5810609062391023,0.37902804278042124
117,16.6,11.588225099390858,19.2,0.5477986745290987,0.20069710819388986
118,17.0,18.376450198781715,11.588225099390858,0.6081233611230883,0.05748485037286222
119,16.2,14.4,38.4,0.7918724170075682,0.5595028108276239
120,16.2,19.2,16.38822509939086,0.7698860414455886,0.9119990409274764
121,15.8,28.8,21.188225099390856,0.7025753877773016,0.9913910338642663
122,15.6,24.0,14.4,0.623480490135563,1.0752513036145042
123,16.2,19.2,6.788225099390857,0.5199897631324778,1.0865430371745575
124,16.6,40.312059060807215,24.0,0.5145083515256282,1.1972097763169791
125,16.0,19.2,29.964675298172573,0.6004365459394981,1.2206019751495605
126,16.2,31.95290039756343,35.89780159017156,0.4678694137853019,1.250189657181204
127,16.4,19.2,23.176450198781716,0.30184992474241323,0.7331986060963813
128,16.4,16.38822509939086,16.38822509939086,0.43609011466936015,0.07559500377088413
129,15.0,42.300284160198075,49.08850925958892,0.24763363631391266,0.0602895464412275
130,15.6,35.86625258399798,16.38822509939086,0.1990881508928103,0.05694479689510702
131,15.6,9.6,16.38822509939086,0.17672465359356254,0.060748017115102804
132,16.0,29.93312629199899,24.0,0.21410781097237258,0.04015119980409196
133,16.0,14.4,11.588225099390858,0.2248094677396016,0.04412255468673154
134,16.0,25.13312629199899,11.588225099390858,0.23937225306850693,0.04061270944904051
135,15.2,25.988225099390853,21.188225099390856,0.16755561739569755,0.03148132851336833
136,16.4,30.788225099390854,19.2,0.14936624919855712,0.03103580244111817
137,16.4,14.4,29.964675298172573,0.14936624919855712,0.030101935282669367
138,16.4,14.4,21.188225099390856,0.07076974551140797,0.028181257928428502
139,15.8,27.976450198781713,16.38822509939086,0.31960473536559064,0.13499859698203864
140,15.2,9.6,23.176450198781716,0.3541423943974713,0.15383638937963545
141,15.6,16.38822509939086,27.976450198781713,0.32114289587132083,0.15336911490135482
142,15.8,16.38822509939086,21.188225099390856,0.32114289587132083,0.17570682212137798
143,15.6,21.188225099390856,23.176450198781716,0.31684389166309457,0.14268101053635676
144,15.2,16.38822509939086,19.2,0.3066660223345288,0.15040798873740235
145,15.2,25.988225099390853,16.38822509939086,0.3346436185890294,0.32591417749728785
146,14.4,27.976450198781713,6.788225099390857,0.3278034012726403,0.2689578966516966
147,14.8,14.4,14.4,0.3612455236037462,0.28039856721585543
148,14.6,21.188225099390856,19.2,0.3288219109807834,0.33826091361159405
149,15.2,42.65447768338884,34.76467529817258,0.34832689119806715,0.44082861040344234
150,14.8,27.976450198781713,23.176450198781716,0.3817564397116384,0.4616129629143334
151,14.8,19.2,34.76467529817258,0.3906183562596232,0.3743535044741756
152,14.0,21.188225099390856,24.0,0.36627877091393324,0.37320878393525186
153,14.8,14.4,9.6,0.33624936055322724,0.336541356034799
154,15.0,19.2,4.8,0.3676876349337674,0.31912881720857605
155,15.8,14.4,23.176450198781716,0.6428739646281758,0.30725950246326483
156,14.8,4.8,23.176450198781716,0.676453373392808,0.35029038845817756
157,14.6,30.788225099390854,4.8,0.6546712783091924,0.2856859772166508
158,15.0,11.588225099390858,25.988225099390853,0.5344032234522853,0.299443802335265
159,14.2,9.6,27.976450198781713,0.599220793374552,0.32396159304473787
160,14.2,9.6,19.2,0.5500826088053099,0.3665784521760237
161,14.4,23.176450198781716,4.8,0.436411973164589,0.32691207992630983
162,13.8,27.12135139138985,21.188225099390856,0.5789392910970539,0.5443648537151629
163,14.4,37.57645019878171,44.64270278277969,5.9730658293176155,3.1718778763020747
164,14.2,24.0,29.93312629199899,5.443656987749514,2.691590713801874
165,12.8,46.321351391389854,47.45447768338884,5.263195527236485,2.4577115727942176
166,11.8,50.26625258399798,47.454477683388845,5.065356355759422,1.9877382842926108
167,13.2,64.26744202839716,34.73312629199899,5.502122075738171,2.7032999466967684
168,14.0,45.188225099390856,41.167157868199084,7.871437016759542,2.943281007789224
169,13.4,23.176450198781716,23.176450198781716,9.914400530620885,4.387717831341229
170,13.0,47.45447768338884,47.45447768338884,9.528192314167475,5.129167739456315
171,13.0,27.976450198781713,27.976450198781713,8.806713142927288,5.0519757451578915
172,13.4,32.77645019878172,53.03341045219706,9.223431401341623,5.568700566363652
173,13.4,124.38719817504106,120.26563098873434,9.329519127705504,6.248665825708596
174,14.6,91.2,92.4542264340536,9.987543700793017,6.4334384391410016
175,14.0,55.84518535280621,64.62163555158793,10.27581924068737,4.8078685058229444
176,14.4,14.4,29.964675298172573,7.011292687735929,5.0900448623065735
177,15.8,24.0,83.7899165711999,0.4612851204739461,0.15209973641705202
178,14.0,111.1427155855096,97.24545251690195,0.46817365161316954,0.12993456234699063
179,13.8,14.4,23.176450198781716,0.5071130361331522,0.11522127490277165
180,14.8,25.164675298172572,6.788225099390857,0.4719587114167011,0.13784185280054095
181,15.0,14.4,21.188225099390856,0.5081172182928929,0.13987588454624295
182,14.2,35.86625258399798,9.6,0.4985171903904311,0.2852962044176978
183,13.8,9.6,4.8,0.4293136443784463,0.6656178638274507
184,14.0,21.188225099390856,16.38822509939086,0.46809935716230466,0.622688647495368
185,13.8,27.976450198781713,25.988225099390853,0.4080331786851833,0.5558353948093051
186,13.6,16.38822509939086,25.988225099390853,0.5559378213859539,0.5946628943826291
187,14.2,23.176450198781716,25.988225099390853,0.5347836824809844,0.5496043810162337
188,14.4,14.4,24.0,0.5278697781481745,0.629949679414245
189,14.6,37.57645019878171,16.38822509939086,0.15889485425592043,0.7627623805198944
190,15.2,51.399378875996966,27.976450198781713,0.14974583529284094,0.8640368463414795
191,15.2,21.188225099390856,23.176450198781716,0.16909822662555662,0.6424387271173594
192,14.4,33.6,42.65447768338883,0.15974697007200545,0.6775838248294951
193,14.2,21.188225099390856,11.588225099390858,0.1911109397553053,0.6752863738380368
194,14.8,24.0,19.2,0.14186481979711532,0.6151804943910875
195,14.4,14.4,25.988225099390853,0.10907800596854007,0.6223050024179629
196,14.6,14.4,23.176450198781716,0.11687429618555593,0.5573491077954027
197,14.6,9.6,14.4,0.17195114924484706,0.24033829629115022
198,15.0,25.988225099390853,0.0,0.16301463138096323,0.20817516459987234
199,15.2,9.6,18.376450198781715,0.12787150641268813,0.22507279543262992
200,15.2,4.8,18.376450198781715,0.12715472395483163,0.15937121592706252
201,15.0,18.376450198781715,18.376450198781715,0.055564112295448206,0.1433332660455301
202,14.6,30.788225099390854,21.188225099390856,0.08774425079474585,0.16040354055590111
203,14.4,14.4,14.4,0.07821064927576299,0.16040354055590111
