Frame,Asymmetry,Left Velocity,Right Velocity,Left Jitter,Right Jitter
0,20.8,0.0,0.0,6.994225866509202,12.383028470621138
1,21.4,24.0,33.6,6.522632572090037,12.204511720109215
2,20.2,47.45447768338884,20.33312629199899,7.654821891757736,13.598233470192095
3,20.0,20.33312629199899,9.6,6.942149711836491,12.641849459627812
4,20.6,68.45954651979056,48.58760397538783,6.2429282356280975,12.65975385700523
5,20.4,73.18338048120692,36.72135139138985,6.056396765178057,12.583900689570218
6,21.0,59.82163555158792,59.82163555158792,19.024665885694997,8.38509378474144
7,20.2,27.12135139138985,18.376450198781715,19.16230980896674,8.315677961832897
8,22.8,96.96380570918991,116.46626222412786,21.519027872866275,2.8792566310562226
9,19.8,157.14244483722092,146.394845703946,25.33751899260534,2.560252759730147
10,19.2,69.11205906080721,40.38822509939085,23.033811240010102,1.6446388106826404
11,19.4,33.90957649078071,25.164675298172572,22.151518699024244,2.078181385894756
12,19.2,27.976450198781713,19.2,23.776821164539832,3.1414532557282557
13,18.8,14.4,50.26625258399798,26.960574538005314,3.180727891117276
14,17.8,54.7436080669808,65.92579910378856,23.010411851544852,3.8265527539654216
15,17.0,16.38822509939086,21.188225099390856,25.530801706491904,3.8422433684558963
16,17.0,175.11799743827459,58.733126291999,23.60217488101976,3.199849179123098
17,17.2,135.6043764765135,86.51232622490295,15.42443283329154,3.034046212895179
18,17.6,27.976450198781713,27.976450198781713,15.660172936680532,3.1619098313284386
19,18.6,141.49178437993902,57.17557782544344,8.39187720405761,17.972902403772782
20,18.0,173.08496553650508,80.30152783348008,8.384541639403972,19.034904552728964
21,16.8,40.38822509939085,32.77645019878171,10.315738843323803,18.992798357446496
22,17.0,14.4,37.576450198781714,9.580680292758093,19.191680723207774
23,15.8,25.988225099390853,61.80986065097877,9.34645470851781,21.111170379795514
24,16.4,33.90957649078071,51.90028416019807,8.372946453232371,19.213509057451795
25,16.4,24.0,21.188225099390856,8.06985442375888,17.941800033488587
26,16.6,31.95290039756343,19.2,8.167329103758682,17.78216861912818
27,17.2,14.4,33.90957649078071,5.704257377814548,7.704526342378685
28,16.2,31.95290039756343,0.0,5.4597898403306235,4.777992793860399
29,20.0,132.90895530157678,128.83191695485576,4.239654419261466,4.822449482355875
30,18.6,152.51902363145115,58.14628997055471,15.107770855522105,7.237117283697055
31,17.8,76.10951853978608,89.76688074006265,13.714362691302934,6.391558114271092
32,18.2,45.77913210235563,75.77205337912484,15.356717336316397,6.883444638367793
33,19.2,60.72135139138985,78.71799644802506,15.351422330089367,7.13501911522846
34,21.0,40.66625258399798,36.75290039756343,15.87534364269646,5.7053024715560205
35,18.0,100.96850188656826,88.38822509939085,14.79087355334699,12.458804454905245
36,19.0,16.38822509939086,27.152900397563428,16.322025475414193,12.47816083777445
37,18.4,29.964675298172573,38.709576490780705,18.252042106278093,12.25692662763405
38,18.4,0.0,0.0,5.467484610008178,9.609356394590275
39,19.2,35.89780159017156,25.988225099390853,2.1616619563783748,8.823734047074197
40,18.0,166.45085722560387,117.60540900974615,2.0874979174588373,10.980390251024932
41,19.0,93.78569832741266,105.33491329469499,1.0475711623491082,10.468285809161205
42,17.2,93.16074677473777,117.35199288319305,1.2414673003332757,10.274351851376144
43,17.8,44.67425178895327,101.5909685588825,1.1690116337604426,6.112943938469739
44,16.8,54.274251788953265,111.691712827445,1.1536784864405905,7.546801319866182
45,16.8,31.92135139138985,19.2,0.9962164588221223,8.239243354886474
46,15.6,17.52135139138985,66.89119116316284,1.0519640921891262,8.451730063834969
47,16.2,27.976450198781713,29.964675298172573,0.9468908458020513,9.02195800301645
48,15.4,18.376450198781715,4.8,0.8344301497486366,5.183834550763779
49,16.2,43.2,37.576450198781714,0.2238601903359236,0.35621380354357834
50,16.2,66.06764136194457,132.88328194743343,0.23400408821599175,0.38688553558611494
51,16.6,31.066252583997983,42.30028416019807,0.20586929788777655,0.17109316649119197
52,15.6,33.90957649078071,16.38822509939086,0.5331358107537272,0.22210151369493142
53,15.8,36.721351391389845,48.587603975387836,0.6087778034528011,0.3552482174641827
54,15.8,42.68602668956242,39.842702782779696,2.1136800744122666,0.3569406338418316
55,15.4,27.976450198781713,51.90028416019807,2.0766630209183607,0.35440938738043337
56,14.8,29.964675298172573,34.76467529817258,1.781811100741706,0.3668944194057481
57,15.0,14.4,36.36715786819908,2.9030030906170765,0.8306854487601529
58,14.8,21.188225099390856,35.89780159017156,2.8091707510071693,2.523008258758545
59,15.0,32.77645019878171,19.2,13.96104980242144,2.500265644595249
60,14.6,48.587603975387836,20.36467529817257,15.342281994673357,2.2035634872083687
61,16.0,33.6,35.588225099390854,14.53214467069973,1.7590321839352283
62,15.2,64.31205906080723,42.65447768338883,14.609303018581043,2.0541522028675128
63,14.0,85.76619264201773,43.5095764907807,13.070673287093534,2.078602202510797
64,14.6,28.8,21.188225099390856,12.39574101024611,2.166772300734613
65,13.4,43.5095764907807,35.89780159017156,20.697122827803604,3.894929548144547
66,13.6,14.4,49.13312629199899,24.43799343591136,2.935569910426195
67,14.0,81.07648589400016,14.4,16.720841725826354,2.9481252780197473
68,12.6,34.76467529817258,68.80841995724435,21.177283917917908,4.883208838124036
69,13.6,178.34881023059523,54.80693028242522,21.101093697804906,7.128476894553039
70,11.2,156.07886957632923,67.2,34.62741297607114,20.158865857455154
71,15.0,120.60854741721853,115.25680887790665,39.67885397963951,19.007558370352022
72,11.8,82.3976379518426,123.30361275350106,42.351024307097916,17.477265202081085
73,15.8,133.14784158809283,105.30199805323502,36.679510731604935,20.094364124105102
74,10.6,172.48091349493183,93.53679830642469,47.20559502340341,21.13715552640002
75,11.6,25.988225099390853,32.77645019878172,42.17923399946407,18.72760270302902
76,10.8,18.376450198781715,14.4,39.835368489934154,18.88251604190818
77,11.4,29.964675298172573,31.92135139138985,43.150113838398994,19.534695092541348
78,12.0,136.32984728792297,100.4728572800722,29.544590572743136,7.927253374098487
79,12.6,200.30581075237407,178.90307149727838,29.239298899594584,7.83429686481111
80,12.8,28.8,16.38822509939086,28.934356539935635,7.738727722835622
81,12.8,33.90957649078071,46.63092788217055,27.923288074546907,6.580463160862076
82,12.6,18.376450198781715,11.588225099390858,19.909047332744958,32.48930200278392
83,12.8,11.588225099390858,16.38822509939086,17.26175484077332,32.83429729492451
84,13.4,181.5802766902053,123.8386786221462,38.551604792711416,45.249331302257524
85,13.8,76.13464363584414,67.67529366524536,39.55616830955979,44.659588946507
86,13.6,29.109576490780704,16.38822509939086,37.41404671778359,44.91851274714741
87,13.4,46.27673435897977,52.532505167995964,36.5377775002423,46.043531360500864
88,13.8,46.321351391389854,41.83092788217055,37.57069331672367,49.171828132554005
89,11.6,40.69780159017156,67.6306766328353,38.647553087515476,50.43976563002862
90,11.2,27.976450198781713,34.73312629199899,29.0371649313496,23.273108384915123
91,13.0,40.38822509939085,54.66744202839716,33.48226240545776,23.407689302114424
92,12.0,181.1111287456326,259.51868531771527,9.197287729779898,2.175261257432666
93,13.6,194.47019088452424,224.02171254441822,10.933687723950925,1.8850458040272078
94,13.0,14.4,63.05814969781451,23.352929838874765,3.823346483649167
95,13.6,9.6,25.988225099390853,22.189141137119357,4.044735673850839
96,13.6,41.52135139138985,14.4,25.18191484758247,7.658540344912538
97,14.4,24.0,35.86625258399798,26.07282330757441,7.019879497633703
98,13.8,18.376450198781715,33.90957649078071,23.2928058088462,6.138622004701735
99,14.4,14.4,33.90957649078071,24.534374739065484,6.266141605607899
100,13.8,9.6,37.854477683388836,24.552313103688906,6.094270824025275
101,17.2,113.48080504050029,79.10789504590281,31.656200601778405,6.443999925347027
102,14.2,128.39254214268618,92.6614621946969,29.636270351731476,6.140834741329859
103,12.8,64.66625258399799,63.08247519700583,31.452086195688125,6.417764784543484
104,16.2,200.89212437920895,108.37784668996963,24.786505387969928,8.403010074357587
105,11.8,167.18211560859152,145.43196348383202,17.3710508410111,8.421734057718778
106,10.2,36.72135139138985,71.055667127788,26.642961369592445,8.30988473242233
107,13.6,179.75177835673426,92.60732616516444,21.445400166359875,8.408138412317387
108,9.8,153.4795764272941,75.64096185862532,21.922954298185317,8.584747498059704
109,10.6,39.842702782779696,47.517575695736,20.480926304241056,9.13182787465096
110,12.6,21.188225099390856,38.709576490780705,19.317727766479543,8.868587009456592
111,11.8,19.2,19.2,20.304025568462833,8.67149951435919
112,11.2,28.8,27.976450198781713,26.486625022710175,5.505318074378373
113,12.4,44.64270278277969,30.788225099390854,23.53483148106563,6.165427274520727
114,17.4,76.23279792984923,135.5761929142397,19.636306742592033,6.176412131562401
115,14.6,188.99343767990194,93.72012632652249,20.17949136050062,6.102979342976771
116,11.8,48.0,71.23977241422614,27.085689973918008,10.950641264791189
117,12.2,19.2,29.964675298172573,26.652216816393263,9.47004789405104
118,12.4,4.8,34.73312629199899,29.246783618870893,11.396191786925437
119,13.0,27.12135139138985,38.35538296758993,29.897409930707717,12.30273308101267
120,12.2,54.05954651979057,25.13312629199899,29.659927129341327,13.894406914068764
121,12.2,60.64518535280621,40.69780159017156,32.85807082422834,15.659010036613775
122,10.4,186.9856948643189,122.56401857387304,28.53080859936647,16.91610513402306
123,10.2,146.10552366699042,70.37160558059779,28.633465268360414,16.821607853938183
124,10.4,16.38822509939086,34.76467529817258,16.168871168736615,10.90778016334016
125,9.4,34.37893276880823,52.679216929006294,16.5882880506441,10.912370078505326
126,14.4,186.1809737414131,158.029585625111,0.3061694450021703,3.4245884936118505
127,10.0,159.03730403631445,126.91468632020307,0.17670667685776403,4.211690651666834
128,10.2,19.2,16.38822509939086,11.823151126932393,3.6208017681008866
129,10.0,16.38822509939086,14.4,11.351835304369573,3.125834402476961
130,10.0,35.588225099390854,11.588225099390858,11.878859907718816,2.1857529495043924
131,9.6,31.95290039756343,11.588225099390858,11.524144588917357,2.419319621157607
132,9.8,11.588225099390858,16.38822509939086,10.493987424301496,2.795199618144718
133,10.4,33.6,69.89099182961544,9.211032400562852,2.7565122663104438
134,10.2,41.83092788217055,27.976450198781713,9.32176911057421,3.0166500653841206
135,8.4,33.90957649078071,51.59664505663521,9.012089738347864,2.015206401051786
136,8.6,14.4,25.164675298172572,4.174892749293049,2.011847638592248
137,10.2,27.976450198781713,73.89899103457073,3.948683411729039,1.8101323517939334
138,14.6,144.84285731544043,70.69425009761497,4.625852753522981,2.005541526946749
139,11.8,102.71047271062284,62.41870518303436,6.9460071607034175,1.9274446165857262
140,12.8,57.555382967589935,32.77645019878172,8.254779570267502,1.9728638158420577
141,14.2,21.188225099390856,41.52135139138985,9.934692078772706,2.2274265440361245
142,13.4,65.40056832039615,44.64270278277969,10.457710445628905,1.5793899774941966
143,11.6,25.988225099390853,73.9813186634695,8.693165687784848,0.8926151159197938
144,11.0,44.64270278277969,34.76467529817258,6.501480033395048,1.8392566451551995
145,11.2,126.92378975946467,76.46451165984361,4.9247270154358525,2.4980954583711408
146,11.6,50.221635551587916,39.56467529817256,0.31330920036589593,2.5492051392318302
147,10.8,96.62924643729265,51.90028416019807,0.6816958683272256,8.716885013037551
148,10.2,27.12135139138985,43.787603975387825,0.9187208444761317,14.217495545392316
149,10.8,29.964675298172573,29.109576490780704,0.8009901386045271,13.308417666721088
