Frame,Right Velocity,Left Velocity,Right Displacement,Left Displacement
0,0.0,0.0,0.0,0.0
1,14.4,25.13312629199899,0.6,1.047213595499958
2,23.176450198781716,37.57645019878171,0.9656854249492379,1.565685424949238
3,19.2,19.2,0.8,0.8
4,27.976450198781713,19.2,1.1656854249492379,0.8
5,24.0,21.188225099390856,1.0,0.882842712474619
6,24.0,24.0,1.0,1.0
7,43.2,27.12135139138985,1.8,1.130056307974577
8,19.2,14.4,0.8,0.6
9,23.176450198781716,14.4,0.9656854249492379,0.6
10,4.8,14.4,0.2,0.6
11,24.0,24.0,1.0,1.0
12,21.188225099390856,9.6,0.882842712474619,0.4
13,9.6,0.0,0.4,0.0
14,24.0,25.988225099390853,1.0,1.082842712474619
15,40.38822509939085,14.4,1.6828427124746193,0.6
16,14.4,29.964675298172573,0.6,1.248528137423857
17,9.6,21.188225099390856,0.4,0.882842712474619
18,11.588225099390858,25.988225099390853,0.48284271247461896,1.082842712474619
19,24.0,27.976450198781713,1.0,1.1656854249492379
20,27.976450198781713,18.376450198781715,1.1656854249492379,0.7656854249492381
21,37.88602668956242,52.56405417416954,1.578584445398434,2.190168923923731
22,44.64270278277969,41.52135139138984,1.860112615949154,1.7300563079745772
23,44.64270278277969,53.53431573639816,1.860112615949154,2.23059648901659
24,68.75786553761645,72.77893276880823,2.864911064067352,3.032455532033676
25,39.842702782779696,57.149348905006846,1.660112615949154,2.3812228710419516
26,58.82799751361699,68.52286873523501,2.451166563067375,2.855119530634792
27,63.08247519700584,47.100284160198065,2.6284364665419098,1.962511840008253
28,14.4,72.54628997055472,0.6,3.022762082106446
29,201.13497585824712,178.7894365923467,8.380623994093629,7.449559858014444
30,366.8772392192473,359.0653106274505,15.286551634135304,14.961054609477106
31,243.93564890484885,274.8577537696639,10.16398537103537,11.452406407069327
32,305.57026619128436,294.39242745587717,12.732094424636848,12.266351143994882
33,263.1913558761274,269.8805359134078,10.96630649483864,11.245022329725327
34,574.8655554571777,603.9645492389398,23.952731477382407,25.165189551622493
35,175.33041881074053,140.39178043629437,7.305434117114187,5.849657518178931
36,169.71947382812735,161.71348200613502,7.071644742838639,6.738061750255627
37,64.79267281178956,21.188225099390856,2.6996947004912317,0.882842712474619
38,262.6360601885445,298.3009131642773,10.943169174522685,12.429204715178221
39,16.38822509939086,42.65447768338884,0.682842712474619,1.7772699034745352
40,255.9441814467495,264.58052847833454,10.664340893614561,11.024188686597274
41,49.13312629199899,75.63609235577098,2.047213595499958,3.151503848157124
42,276.48630569760815,207.0399626887873,11.52026273740034,8.626665112032805
43,14.4,18.376450198781715,0.6,0.765685424949238
44,135.71380141023755,235.93876543754203,5.654741725426565,9.830781893230917
45,21.188225099390856,31.95290039756343,0.882842712474619,1.331370849898476
46,14.4,9.6,0.6,0.4
47,24.309576490780707,9.6,1.0128990204491959,0.4
48,9.6,24.0,0.4,1.0
49,40.66625258399798,66.42670438798964,1.694427190999916,2.767779349499569
50,25.988225099390853,9.6,1.082842712474619,0.4
51,29.93312629199899,35.89780159017156,1.247213595499958,1.4957417329238152
52,35.89780159017156,33.90957649078071,1.495741732923815,1.412899020449196
