Frame,Right Velocity,Left Velocity,Right Displacement,Left Displacement
0,0.0,0.0,0.0,0.0
1,76.98785734870218,87.36373978701928,2.566261911623406,2.91212465956731
2,57.901689239237314,47.31809710423605,1.9300563079745772,1.577269903474535
3,64.60697361379421,43.41640786499874,2.1535657871264737,1.4472135954999579
4,84.29176306524633,93.79014665821214,2.8097254355082106,3.126338221940405
5,89.5806395748045,121.73273868834929,2.98602131916015,4.0577579562783095
6,161.22020820522235,166.30099641850566,5.374006940174079,5.543366547283521
7,174.35976211634448,142.36095004707946,5.811992070544816,4.745365001569314
8,96.41035209226882,202.83858617877814,3.2136784030756274,6.761286205959271
9,175.02052395274956,129.18254085751582,5.8340174650916525,4.306084695250528
10,230.90701956786012,149.4624468866081,7.696900652262004,4.982081562886937
11,196.03320958303442,232.22428631161742,6.534440319434481,7.740809543720582
12,164.17839802062068,234.5075621606752,5.472613267354022,7.816918738689173
13,232.62784732058293,234.77905002580513,7.754261577352763,7.8259683341935045
14,145.291441160289,183.14489808882044,4.843048038676299,6.104829936294014
15,214.05439812889654,185.50874731302903,7.1351466042965495,6.1836249104343
16,112.69415627074413,236.572559625564,3.756471875691471,7.885751987518799
17,194.73360971476478,163.09069226334603,6.491120323825493,5.436356408778201
18,181.09069226334606,159.57144948370347,6.036356408778201,5.319048316123448
19,266.6877457200221,187.3327508352627,8.889591524000739,6.244425027842089
20,203.64675298172568,234.64496435792188,6.788225099390857,7.821498811930731
21,171.5770655865726,256.5382078661194,5.719235519552419,8.551273595537314
22,159.50988191942216,110.68596567572652,5.3169960639807385,3.6895321891908837
23,230.9778248086342,198.47792138677158,7.699260826954474,6.615930712892386
24,90.70925326383366,195.074729778224,3.0236417754611216,6.502490992607465
25,201.90557373907387,171.12122168163555,6.730185791302462,5.704040722721184
26,137.34560736750018,123.71127400988853,4.578186912250006,4.123709133662951
27,175.04610621078766,101.04971551778269,5.834870207026254,3.3683238505927555
28,128.7491587002614,133.1428989674069,4.291638623342047,4.438096632246896
29,111.87048570682896,100.1876131885987,3.7290161902276315,3.3395871062866234
30,78.38697061347588,54.38697061347589,2.6128990204491958,1.812899020449196
31,42.38697061347588,59.04971551778267,1.412899020449196,1.9683238505927558
32,71.22288955600649,78.38697061347588,2.37409631853355,2.6128990204491958
33,20.48528137423857,47.357533361953024,0.682842712474619,1.578584445398434
