Frame,Right Velocity,Left Velocity,Right Displacement,Left Displacement
0,0.0,0.0,0.0,0.0
1,25.13312629199899,16.38822509939086,1.047213595499958,0.682842712474619
2,11.588225099390858,11.588225099390858,0.48284271247461896,0.48284271247461896
3,9.6,31.066252583997983,0.4,1.2944271909999159
4,14.4,23.176450198781716,0.6,0.9656854249492379
5,14.4,9.6,0.6,0.4
6,9.6,4.8,0.4,0.2
7,11.588225099390858,9.6,0.48284271247461896,0.4
8,11.588225099390858,4.8,0.48284271247461896,0.2
9,19.2,24.0,0.8,1.0
10,19.2,21.188225099390856,0.8,0.882842712474619
11,21.188225099390856,27.976450198781713,0.882842712474619,1.1656854249492379
12,9.6,11.588225099390858,0.4,0.48284271247461896
13,24.0,25.164675298172572,1.0,1.048528137423857
14,16.38822509939086,24.0,0.682842712474619,1.0
15,21.188225099390856,29.964675298172573,0.882842712474619,1.248528137423857
16,27.976450198781713,21.188225099390856,1.1656854249492379,0.882842712474619
17,25.988225099390853,14.4,1.082842712474619,0.6
18,19.2,16.38822509939086,0.8,0.682842712474619
19,25.164675298172572,19.2,1.0485281374238569,0.8
20,0.0,9.6,0.0,0.4
21,18.376450198781715,9.6,0.7656854249492381,0.4
22,25.988225099390853,23.176450198781716,1.082842712474619,0.9656854249492379
23,14.4,11.588225099390858,0.6,0.48284271247461896
24,25.988225099390853,14.4,1.082842712474619,0.6
25,29.109576490780704,16.38822509939086,1.2128990204491958,0.682842712474619
26,11.588225099390858,24.0,0.48284271247461896,1.0
27,27.976450198781713,21.188225099390856,1.1656854249492379,0.882842712474619
28,14.4,25.164675298172572,0.6,1.048528137423857
29,19.2,35.89780159017156,0.8,1.495741732923815
30,23.176450198781716,23.176450198781716,0.9656854249492379,0.9656854249492379
31,57.833410452197064,51.43092788217056,2.409725435508211,2.1429553284237732
32,51.74380740052819,38.709576490780705,2.1559919750220087,1.612899020449196
33,16.38822509939086,53.88850925958893,0.682842712474619,2.2453545524828717
34,11.588225099390858,39.842702782779696,0.48284271247461896,1.660112615949154
35,30.788225099390854,19.2,1.282842712474619,0.8
36,27.12135139138985,14.4,1.130056307974577,0.6
37,47.100284160198065,48.0,1.9625118400082529,2.0
38,64.26744202839716,47.45447768338884,2.677810084516548,1.9772699034745351
39,36.721351391389845,48.778932768808225,1.530056307974577,2.032455532033676
40,37.85447768338884,31.95290039756343,1.577269903474535,1.331370849898476
41,14.4,14.4,0.6,0.6
42,18.376450198781715,27.152900397563428,0.7656854249492381,1.131370849898476
43,9.6,14.4,0.4,0.6
44,14.4,9.6,0.6,0.4
45,33.90957649078071,37.886026689562414,1.412899020449196,1.5785844453984341
46,33.6,49.13312629199899,1.4,2.047213595499958
47,41.52135139138985,45.188225099390856,1.7300563079745772,1.8828427124746192
48,16.38822509939086,23.176450198781716,0.682842712474619,0.9656854249492379
49,9.6,23.176450198781716,0.4,0.9656854249492379
50,27.976450198781713,24.0,1.1656854249492379,1.0
51,21.188225099390856,73.06620066821014,0.882842712474619,3.044425027842089
52,11.588225099390858,25.13312629199899,0.48284271247461896,1.047213595499958
53,23.176450198781716,16.38822509939086,0.9656854249492379,0.682842712474619
54,29.964675298172573,33.941125496954285,1.248528137423857,1.4142135623730951
55,25.988225099390853,19.2,1.082842712474619,0.8
56,16.38822509939086,32.77645019878172,0.682842712474619,1.365685424949238
57,55.84518535280621,31.92135139138985,2.326882723033592,1.3300563079745769
58,45.775829074778684,55.40737808095226,1.9073262114491119,2.308640753373011
59,34.76467529817258,47.100284160198065,1.4485281374238572,1.962511840008253
60,28.8,35.86625258399798,1.2,1.4944271909999158
61,25.988225099390853,6.788225099390857,1.082842712474619,0.282842712474619
62,31.92135139138985,18.376450198781715,1.3300563079745769,0.7656854249492381
63,42.30028416019807,25.164675298172572,1.7625118400082531,1.0485281374238569
64,13.576450198781714,21.188225099390856,0.565685424949238,0.882842712474619
65,11.588225099390858,6.788225099390857,0.48284271247461896,0.282842712474619
66,16.38822509939086,4.8,0.682842712474619,0.2
67,14.4,21.188225099390856,0.6,0.882842712474619
68,11.588225099390858,11.588225099390858,0.48284271247461896,0.48284271247461896
69,23.176450198781716,14.4,0.9656854249492379,0.6
70,16.38822509939086,29.964675298172573,0.682842712474619,1.248528137423857
71,11.588225099390858,11.588225099390858,0.48284271247461896,0.48284271247461896
72,11.588225099390858,16.38822509939086,0.48284271247461896,0.682842712474619
73,11.588225099390858,9.6,0.48284271247461896,0.4
74,16.38822509939086,6.788225099390857,0.682842712474619,0.282842712474619
75,22.321351391389847,16.38822509939086,0.930056307974577,0.682842712474619
76,40.66625258399798,35.588225099390854,1.694427190999916,1.482842712474619
77,16.38822509939086,27.976450198781713,0.682842712474619,1.1656854249492379
78,25.13312629199899,27.12135139138985,1.047213595499958,1.130056307974577
79,9.6,27.976450198781713,0.4,1.1656854249492379
80,23.176450198781716,21.188225099390856,0.9656854249492379,0.882842712474619
81,16.38822509939086,29.109576490780704,0.682842712474619,1.2128990204491958
82,18.376450198781715,16.38822509939086,0.765685424949238,0.682842712474619
83,14.4,11.588225099390858,0.6,0.48284271247461896
84,27.12135139138985,4.8,1.130056307974577,0.2
85,21.188225099390856,9.6,0.882842712474619,0.4
86,21.188225099390856,4.8,0.882842712474619,0.2
87,9.6,0.0,0.4,0.0
88,11.588225099390858,9.6,0.48284271247461896,0.4
89,20.33312629199899,19.2,0.847213595499958,0.8
90,9.6,4.8,0.4,0.2
91,19.2,27.976450198781713,0.8,1.1656854249492379
92,9.6,20.36467529817257,0.4,0.8485281374238571
93,11.588225099390858,27.12135139138985,0.48284271247461896,1.130056307974577
94,0.0,28.8,0.0,1.2
95,9.6,21.188225099390856,0.4,0.882842712474619
96,4.8,16.38822509939086,0.2,0.682842712474619
97,4.8,9.6,0.2,0.4
98,43.5095764907807,37.85447768338884,1.812899020449196,1.577269903474535
99,27.12135139138985,50.29780159017157,1.130056307974577,2.0957417329238153
100,14.4,33.90957649078071,0.6,1.412899020449196
101,16.38822509939086,37.50028416019807,0.682842712474619,1.5625118400082527
102,27.976450198781713,21.188225099390856,1.1656854249492379,0.882842712474619
103,29.964675298172573,21.188225099390856,1.248528137423857,0.882842712474619
104,27.976450198781713,28.8,1.1656854249492379,1.2
105,75.45293609278187,38.709576490780705,3.1438723371992436,1.612899020449196
106,52.679216929006294,30.788225099390854,2.194967372041929,1.282842712474619
107,67.2,48.23341045219706,2.8,2.009725435508211
108,35.89780159017156,29.964675298172573,1.4957417329238152,1.248528137423857
109,23.176450198781716,27.976450198781713,0.9656854249492379,1.1656854249492379
110,21.188225099390856,33.90957649078071,0.882842712474619,1.412899020449196
111,94.88557889103538,88.36074677473778,3.953565787126473,3.6816977822807404
112,116.16653023772865,116.96566437085778,4.840272093238693,4.873569348785741
113,25.988225099390853,29.964675298172573,1.082842712474619,1.248528137423857
114,58.733126291999,85.52336025517289,2.447213595499958,3.563473343965537
115,19.2,21.188225099390856,0.8,0.882842712474619
116,25.164675298172572,21.188225099390856,1.048528137423857,0.882842712474619
117,19.2,11.588225099390858,0.8,0.48284271247461896
118,11.588225099390858,18.376450198781715,0.48284271247461896,0.765685424949238
119,38.4,14.4,1.6,0.6
120,16.38822509939086,19.2,0.682842712474619,0.8
121,21.188225099390856,28.8,0.882842712474619,1.2
122,14.4,24.0,0.6,1.0
123,6.788225099390857,19.2,0.282842712474619,0.8
124,24.0,40.312059060807215,1.0,1.679669127533634
125,29.964675298172573,19.2,1.248528137423857,0.8
126,35.89780159017156,31.95290039756343,1.495741732923815,1.331370849898476
127,23.176450198781716,19.2,0.9656854249492379,0.8
128,16.38822509939086,16.38822509939086,0.682842712474619,0.682842712474619
129,49.08850925958892,42.300284160198075,2.0453545524828725,1.7625118400082527
130,16.38822509939086,35.86625258399798,0.682842712474619,1.4944271909999158
131,16.38822509939086,9.6,0.682842712474619,0.4
132,24.0,29.93312629199899,1.0,1.247213595499958
133,11.588225099390858,14.4,0.48284271247461896,0.6
134,11.588225099390858,25.13312629199899,0.48284271247461896,1.047213595499958
135,21.188225099390856,25.988225099390853,0.882842712474619,1.082842712474619
136,19.2,30.788225099390854,0.8,1.282842712474619
137,29.964675298172573,14.4,1.248528137423857,0.6
138,21.188225099390856,14.4,0.882842712474619,0.6
139,16.38822509939086,27.976450198781713,0.682842712474619,1.1656854249492379
140,23.176450198781716,9.6,0.9656854249492379,0.4
141,27.976450198781713,16.38822509939086,1.1656854249492379,0.682842712474619
142,21.188225099390856,16.38822509939086,0.882842712474619,0.682842712474619
143,23.176450198781716,21.188225099390856,0.9656854249492379,0.882842712474619
144,19.2,16.38822509939086,0.8,0.682842712474619
145,16.38822509939086,25.988225099390853,0.682842712474619,1.082842712474619
146,6.788225099390857,27.976450198781713,0.282842712474619,1.1656854249492379
147,14.4,14.4,0.6,0.6
148,19.2,21.188225099390856,0.8,0.882842712474619
149,34.76467529817258,42.65447768338884,1.4485281374238572,1.7772699034745352
150,23.176450198781716,27.976450198781713,0.9656854249492379,1.1656854249492379
151,34.76467529817258,19.2,1.448528137423857,0.8
152,24.0,21.188225099390856,1.0,0.882842712474619
153,9.6,14.4,0.4,0.6
154,4.8,19.2,0.2,0.8
155,23.176450198781716,14.4,0.9656854249492379,0.6
156,23.176450198781716,4.8,0.9656854249492379,0.2
157,4.8,30.788225099390854,0.2,1.282842712474619
158,25.988225099390853,11.588225099390858,1.082842712474619,0.48284271247461896
159,27.976450198781713,9.6,1.1656854249492379,0.4
160,19.2,9.6,0.8,0.4
161,4.8,23.176450198781716,0.2,0.9656854249492379
162,21.188225099390856,27.12135139138985,0.882842712474619,1.130056307974577
163,44.64270278277969,37.57645019878171,1.860112615949154,1.565685424949238
164,29.93312629199899,24.0,1.247213595499958,1.0
165,47.45447768338884,46.321351391389854,1.9772699034745351,1.9300563079745772
166,47.454477683388845,50.26625258399798,1.9772699034745351,2.094427190999916
167,34.73312629199899,64.26744202839716,1.4472135954999579,2.677810084516548
168,41.167157868199084,45.188225099390856,1.7152982445082952,1.8828427124746192
169,23.176450198781716,23.176450198781716,0.9656854249492379,0.9656854249492379
170,47.45447768338884,47.45447768338884,1.9772699034745351,1.9772699034745351
171,27.976450198781713,27.976450198781713,1.1656854249492379,1.1656854249492379
172,53.03341045219706,32.77645019878172,2.2097254355082105,1.365685424949238
173,120.26563098873434,124.38719817504106,5.011067957863931,5.182799923960045
174,92.4542264340536,91.2,3.852259434752233,3.8
175,64.62163555158793,55.84518535280621,2.69256814798283,2.326882723033592
176,29.964675298172573,14.4,1.248528137423857,0.6
177,83.7899165711999,24.0,3.491246523799996,1.0
178,97.24545251690195,111.1427155855096,4.051893854870914,4.630946482729566
179,23.176450198781716,14.4,0.9656854249492379,0.6
180,6.788225099390857,25.164675298172572,0.282842712474619,1.0485281374238569
181,21.188225099390856,14.4,0.882842712474619,0.6
182,9.6,35.86625258399798,0.4,1.4944271909999158
183,4.8,9.6,0.2,0.4
184,16.38822509939086,21.188225099390856,0.682842712474619,0.882842712474619
185,25.988225099390853,27.976450198781713,1.082842712474619,1.1656854249492379
186,25.988225099390853,16.38822509939086,1.082842712474619,0.682842712474619
187,25.988225099390853,23.176450198781716,1.082842712474619,0.9656854249492379
188,24.0,14.4,1.0,0.6
189,16.38822509939086,37.57645019878171,0.682842712474619,1.565685424949238
190,27.976450198781713,51.399378875996966,1.1656854249492379,2.141640786499874
191,23.176450198781716,21.188225099390856,0.9656854249492379,0.882842712474619
192,42.65447768338883,33.6,1.7772699034745352,1.4
193,11.588225099390858,21.188225099390856,0.48284271247461896,0.882842712474619
194,19.2,24.0,0.8,1.0
195,25.988225099390853,14.4,1.082842712474619,0.6
196,23.176450198781716,14.4,0.9656854249492379,0.6
197,14.4,9.6,0.6,0.4
198,0.0,25.988225099390853,0.0,1.082842712474619
199,18.376450198781715,9.6,0.7656854249492381,0.4
200,18.376450198781715,4.8,0.765685424949238,0.2
201,18.376450198781715,18.376450198781715,0.765685424949238,0.7656854249492381
202,21.188225099390856,30.788225099390854,0.882842712474619,1.282842712474619
203,14.4,14.4,0.6,0.6
204,4.8,9.6,0.2,0.4
205,0.0,18.376450198781715,0.0,0.7656854249492381
206,6.788225099390857,14.4,0.282842712474619,0.6
207,14.4,14.4,0.6,0.6
208,4.8,4.8,0.2,0.2
209,25.988225099390853,9.6,1.082842712474619,0.4
210,38.709576490780705,4.8,1.612899020449196,0.2
211,23.176450198781716,9.6,0.9656854249492379,0.4
212,30.788225099390854,23.176450198781716,1.282842712474619,0.9656854249492379
213,16.38822509939086,22.321351391389847,0.682842712474619,0.930056307974577
214,16.38822509939086,11.588225099390858,0.682842712474619,0.48284271247461896
215,27.12135139138985,33.6,1.130056307974577,1.4
216,14.4,25.164675298172572,0.6,1.048528137423857
217,38.74112549695428,27.976450198781713,1.614213562373095,1.1656854249492379
218,21.188225099390856,21.188225099390856,0.882842712474619,0.882842712474619
219,21.188225099390856,15.533126291998991,0.882842712474619,0.6472135954999579
220,11.588225099390858,29.93312629199899,0.48284271247461896,1.247213595499958
221,24.0,19.2,1.0,0.8
222,27.976450198781713,21.188225099390856,1.1656854249492379,0.882842712474619
223,14.4,32.77645019878171,0.6,1.365685424949238
224,21.188225099390856,27.976450198781713,0.882842712474619,1.1656854249492379
225,14.4,4.8,0.6,0.2
226,9.6,11.588225099390858,0.4,0.48284271247461896
227,9.6,16.38822509939086,0.4,0.682842712474619
228,6.788225099390857,14.4,0.282842712474619,0.6
229,21.188225099390856,14.4,0.882842712474619,0.6
230,25.988225099390853,19.2,1.082842712474619,0.8
231,16.38822509939086,14.4,0.682842712474619,0.6
232,59.86625258399798,62.990907002964775,2.494427190999916,2.6246211251235323
233,19.2,23.176450198781716,0.8,0.9656854249492379
234,27.976450198781713,23.176450198781716,1.1656854249492379,0.9656854249492379
235,25.13312629199899,37.63977241422614,1.047213595499958,1.568323850592756
236,4.8,14.4,0.2,0.6
237,21.188225099390856,9.6,0.882842712474619,0.4
238,14.4,14.4,0.6,0.6
239,14.4,14.4,0.6,0.6
240,9.6,9.6,0.4,0.4
241,0.0,11.588225099390858,0.0,0.48284271247461896
242,9.6,11.588225099390858,0.4,0.48284271247461896
243,23.176450198781716,19.2,0.9656854249492379,0.8
244,21.188225099390856,11.588225099390858,0.882842712474619,0.48284271247461896
245,9.6,19.2,0.4,0.8
246,19.2,19.2,0.8,0.8
247,27.976450198781713,16.38822509939086,1.1656854249492379,0.682842712474619
248,23.176450198781716,14.4,0.9656854249492379,0.6
249,14.4,14.4,0.6,0.6
250,36.72135139138985,27.12135139138985,1.530056307974577,1.130056307974577
251,31.92135139138985,21.188225099390856,1.3300563079745769,0.882842712474619
252,25.988225099390853,25.164675298172572,1.082842712474619,1.0485281374238569
253,4.8,30.788225099390854,0.2,1.282842712474619
254,9.6,16.38822509939086,0.4,0.682842712474619
255,14.4,14.4,0.6,0.6
256,16.38822509939086,14.4,0.682842712474619,0.6
257,19.2,25.164675298172572,0.8,1.0485281374238569
258,4.8,14.4,0.2,0.6
259,25.988225099390853,9.6,1.082842712474619,0.4
260,21.188225099390856,11.588225099390858,0.882842712474619,0.48284271247461896
261,9.6,21.188225099390856,0.4,0.882842712474619
262,14.4,16.38822509939086,0.6,0.682842712474619
263,11.588225099390858,9.6,0.48284271247461896,0.4
264,21.188225099390856,4.8,0.882842712474619,0.2
265,36.72135139138985,24.0,1.530056307974577,1.0
266,19.2,27.976450198781713,0.8,1.1656854249492379
267,14.4,14.4,0.6,0.6
268,14.4,18.376450198781715,0.6,0.765685424949238
269,23.176450198781716,23.176450198781716,0.9656854249492379,0.9656854249492379
270,9.6,39.53312629199899,0.4,1.647213595499958
271,25.988225099390853,11.588225099390858,1.082842712474619,0.48284271247461896
272,14.4,16.38822509939086,0.6,0.682842712474619
273,29.964675298172573,14.4,1.248528137423857,0.6
274,24.0,33.6,1.0,1.4
275,47.17645019878171,31.95290039756343,1.9656854249492384,1.3313708498984762
276,27.976450198781713,34.76467529817258,1.1656854249492379,1.448528137423857
277,23.176450198781716,16.38822509939086,0.9656854249492379,0.682842712474619
278,37.57645019878171,30.788225099390854,1.565685424949238,1.282842712474619
279,43.78760397538783,33.90957649078071,1.8244834989744931,1.412899020449196
280,31.95290039756343,35.89780159017156,1.3313708498984762,1.495741732923815
281,62.41870518303436,87.89295697198763,2.600779382626432,3.662206540499485
282,34.73312629199899,33.6,1.4472135954999579,1.4
283,21.188225099390856,33.6,0.882842712474619,1.4
284,15.533126291998991,32.77645019878171,0.6472135954999579,1.365685424949238
285,35.89780159017156,27.12135139138985,1.495741732923815,1.130056307974577
286,32.77645019878172,41.52135139138985,1.365685424949238,1.7300563079745772
287,14.4,11.588225099390858,0.6,0.48284271247461896
288,40.38822509939085,19.2,1.6828427124746193,0.8
289,16.38822509939086,43.5095764907807,0.682842712474619,1.812899020449196
290,21.188225099390856,84.22772384305385,0.882842712474619,3.5094884934605766
291,30.788225099390854,53.95183147503336,1.282842712474619,2.2479929781263897
292,28.8,29.964675298172573,1.2,1.248528137423857
293,39.53312629199899,27.12135139138985,1.647213595499958,1.130056307974577
294,25.988225099390853,20.36467529817257,1.082842712474619,0.8485281374238571
295,25.988225099390853,11.588225099390858,1.082842712474619,0.48284271247461896
296,25.988225099390853,27.976450198781713,1.082842712474619,1.1656854249492379
297,41.52135139138985,33.90957649078071,1.7300563079745772,1.412899020449196
298,25.988225099390853,21.188225099390856,1.082842712474619,0.882842712474619
299,36.75290039756343,21.188225099390856,1.5313708498984762,0.882842712474619
300,19.2,40.66625258399798,0.8,1.694427190999916
301,52.532505167995964,29.109576490780704,2.188854381999832,1.2128990204491958
302,23.176450198781716,23.176450198781716,0.9656854249492379,0.9656854249492379
303,49.44270278277969,14.4,2.060112615949154,0.6
304,35.89780159017156,19.2,1.495741732923815,0.8
305,91.79090700296477,65.86992459842365,3.8246211251235325,2.7445801916009858
306,68.75786553761645,94.34256078066731,2.864911064067352,3.930940032527805
307,112.45436781660638,112.41678799870087,4.685598659025265,4.684032833279202
308,127.26324116523915,86.60357812341604,5.302635048551632,3.608482421809002
309,98.74154624924334,88.92167124680637,4.114231093718473,3.7050696352835977
310,79.49099182961545,65.44518535280619,3.31212465956731,2.726882723033592
311,54.16653674419605,46.321351391389854,2.2569390310081685,1.9300563079745772
312,55.8451853528062,53.57893276880823,2.326882723033592,2.232455532033676
313,37.85447768338884,45.466252583997985,1.577269903474535,1.894427190999916
314,37.57645019878171,42.65447768338883,1.565685424949238,1.7772699034745352
315,19.2,29.964675298172573,0.8,1.248528137423857
316,9.6,25.988225099390853,0.4,1.082842712474619
317,48.619152981561406,52.28602668956241,2.0257980408983918,2.178584445398434
318,42.65447768338883,61.77831164480519,1.7772699034745352,2.5740963185335497
319,106.66620066821012,106.07529366524537,4.444425027842089,4.419803902718558
320,107.924084739491,101.27529366524536,4.4968368641454575,4.219803902718557
321,33.90957649078071,63.08247519700585,1.412899020449196,2.6284364665419098
322,61.980897911180435,52.8,2.582537412965851,2.2
323,62.990907002964775,63.178932768808224,2.6246211251235323,2.632455532033676
324,41.52135139138985,69.65599502723401,1.7300563079745772,2.90233312613475
325,53.66563145999496,44.333126291998994,2.23606797749979,1.847213595499958
326,39.53312629199899,55.84518535280621,1.647213595499958,2.326882723033592
327,44.333126291998994,40.729350596345135,1.847213595499958,1.6970562748477143
328,46.63092788217055,49.1200582657625,1.942955328423773,2.046669094406771
329,48.59090700296478,42.65447768338883,2.024621125123532,1.7772699034745352
330,35.89780159017156,29.109576490780704,1.495741732923815,1.2128990204491958
331,41.83092788217054,25.164675298172572,1.742955328423773,1.048528137423857
332,14.4,4.8,0.6,0.2
333,19.2,11.588225099390858,0.8,0.48284271247461896
334,27.976450198781713,32.77645019878172,1.1656854249492379,1.365685424949238
335,25.988225099390853,25.988225099390853,1.082842712474619,1.082842712474619
336,41.83092788217054,21.188225099390856,1.742955328423773,0.882842712474619
337,35.89780159017156,29.964675298172573,1.495741732923815,1.248528137423857
338,38.709576490780705,21.188225099390856,1.612899020449196,0.882842712474619
339,38.709576490780705,27.976450198781713,1.612899020449196,1.1656854249492379
340,21.188225099390856,34.76467529817258,0.882842712474619,1.448528137423857
341,30.788225099390854,21.188225099390856,1.282842712474619,0.882842712474619
342,27.976450198781713,24.0,1.1656854249492379,1.0
343,29.964675298172573,19.2,1.248528137423857,0.8
344,24.0,25.164675298172572,1.0,1.048528137423857
345,16.38822509939086,25.988225099390853,0.682842712474619,1.082842712474619
346,21.188225099390856,11.588225099390858,0.882842712474619,0.48284271247461896
347,14.4,9.6,0.6,0.4
348,25.988225099390853,16.38822509939086,1.082842712474619,0.682842712474619
349,21.188225099390856,25.164675298172572,0.882842712474619,1.048528137423857
350,4.8,14.4,0.2,0.6
351,31.92135139138985,14.4,1.3300563079745769,0.6
352,19.2,47.955382967589934,0.8,1.9981409569829143
353,34.73312629199899,34.73312629199899,1.4472135954999579,1.4472135954999579
354,20.33312629199899,24.0,0.847213595499958,1.0
355,35.588225099390854,16.38822509939086,1.482842712474619,0.682842712474619
356,21.188225099390856,23.176450198781716,0.882842712474619,0.9656854249492379
357,27.976450198781713,25.988225099390853,1.1656854249492379,1.082842712474619
358,13.576450198781714,14.4,0.565685424949238,0.6
359,25.988225099390853,27.976450198781713,1.082842712474619,1.1656854249492379
360,34.76467529817258,26.266252583997982,1.4485281374238572,1.094427190999916
361,45.14360806698079,27.152900397563428,1.880983669457533,1.131370849898476
362,24.0,16.38822509939086,1.0,0.682842712474619
363,34.76467529817258,23.176450198781716,1.448528137423857,0.9656854249492379
364,24.0,27.976450198781713,1.0,1.1656854249492379
365,19.2,25.988225099390853,0.8,1.082842712474619
366,43.5095764907807,16.38822509939086,1.812899020449196,0.682842712474619
367,29.109576490780704,24.0,1.2128990204491958,1.0
368,25.13312629199899,25.164675298172572,1.047213595499958,1.048528137423857
