Frame,Asymmetry,Left Velocity,Right Velocity,Left Jitter,Right Jitter
0,1.8,0.0,0.0,0.08514654649906914,0.506393454462909
1,1.6,10.0,5.0,0.08514654649906914,0.45614937804443567
2,2.0,10.0,5.0,0.2890642209192334,0.84167318202599
3,1.8,10.0,5.0,0.2851798903927109,0.7765474304708473
4,2.0,12.071067811865476,15.0,0.2972108221947091,0.6004131423886339
5,1.8,10.0,10.0,0.40566924412858385,0.771232504385978
6,1.6,5.0,10.0,0.4166139031379329,0.7712325043859781
7,1.4,10.0,19.14213562373095,0.426942822764822,0.7338667394234409
8,1.6,5.0,19.14213562373095,0.42694282276482204,0.8211011963649779
9,1.6,0.0,0.0,0.35106147181871233,0.8770856533065148
10,1.8,0.0,5.0,0.29329680843278944,0.5151301628391447
11,1.8,0.0,0.0,0.31183456526976067,0.45696653848104607
12,1.4,15.0,29.14213562373095,0.36785108839113395,0.3794872981077807
13,1.8,5.0,10.0,0.20960490962028794,0.44514418918383203
14,1.8,0.0,0.0,0.2096049096202879,0.4077398624119862
15,2.0,15.0,0.0,0.20960490962028794,0.4077398624119861
16,1.8,10.0,0.0,0.18483838649891468,0.3720831076814379
17,1.8,5.0,0.0,0.20960490962028794,0.3341827038969992
18,1.8,5.0,0.0,0.13748732159870403,0.1896715897413073
19,1.8,0.0,0.0,0.16468329634565756,0.1896715897413073
20,2.0,7.0710678118654755,15.0,0.13455512087260274,0.16592626780529846
21,2.0,5.0,5.0,2.6591841499753635,1.998643013421836
22,2.0,5.0,0.0,2.746415812571212,1.967930992132556
23,1.8,12.071067811865476,10.0,2.6805174879027116,2.2561197594247138
24,1.8,10.0,15.0,2.725688470002577,2.0931751788567587
25,1.8,5.0,15.0,2.5159621968317927,2.0678604211283793
26,1.8,0.0,20.0,2.5045303478117384,2.0850241457026786
27,1.8,0.0,15.0,2.7460750537257024,2.204554929279336
28,1.6,5.0,5.0,2.780969179114352,2.273569421772547
29,2.0,0.0,15.0,0.4342099132405802,0.9048620286508902
30,1.6,5.0,22.071067811865476,0.4342099132405802,0.8788068731504437
31,2.0,71.6227766016838,75.46192127984564,0.4437131563270147,0.40216352179107895
32,2.6,70.83087286650269,82.43416490252568,0.2740133101200247,0.36700598431242865
33,2.6,61.99172818834084,47.683155286227795,0.34224242671619176,0.35600724571111614
34,3.2,38.25140769936443,28.251407699364428,0.6741803167652447,0.3748588322525892
35,3.2,28.284271247461902,29.14213562373095,0.57331442443574,0.3580574490521392
36,3.4,15.0,20.0,0.6162987588301667,0.33070156772395504
37,3.8,15.0,22.071067811865476,0.5199562845659909,0.33070156772395504
38,3.8,5.0,20.0,0.46166764456124726,0.33548226913279716
39,4.0,5.0,0.0,0.5241002889535071,0.32227402972498775
40,3.8,5.0,10.0,0.5714285739206235,0.33359239585191636
41,4.0,0.0,15.0,0.5283697590132803,0.3478582214388458
42,4.2,10.0,25.0,0.12997218424051682,0.35462237497947574
43,4.0,0.0,15.0,0.13895411053232773,0.3897654999477508
44,4.2,24.14213562373095,10.0,0.1536678933426667,0.3778880742592986
45,4.2,15.0,5.0,0.16557196655202466,0.13095919616192966
46,4.6,10.0,0.0,0.1649142495994498,0.10178966214170587
47,3.8,20.0,20.0,0.3746290713303597,0.11125476457572568
48,4.2,15.0,17.071067811865476,0.3558549847672662,0.10385856024741542
49,3.6,20.0,10.0,0.35895702941172847,0.09104074110703395
50,3.2,20.0,12.071067811865476,0.3216993409189096,0.07782617607267614
51,3.6,19.14213562373095,17.071067811865476,0.28339029220447215,0.23735736244458144
52,4.2,5.0,25.0,0.2833902922044721,0.31398204002456176
53,4.4,5.0,5.0,0.42889315165422187,0.28760518269475255
54,3.8,5.0,15.0,0.41247760087718854,0.32271732000949727
55,4.4,15.0,17.071067811865476,0.2840157839219314,0.45674693458816834
56,4.4,10.0,10.0,0.24708670077146852,0.5507459905020686
57,3.6,30.322475511229904,15.0,0.2919691248382602,0.6067236085792156
58,4.4,25.3224755112299,12.071067811865476,0.3205476002956668,0.652316744126189
59,3.8,20.0,5.0,0.32330441630384754,0.4499906643484837
60,4.0,25.0,0.0,0.27643942443574004,0.44520996293964155
61,3.6,15.0,20.0,0.13693624896268522,0.440859465135243
62,4.2,15.0,17.071067811865476,0.13693624896268522,0.46394599271992587
63,4.0,0.0,10.0,0.2898207753818497,0.24345448990739962
64,4.0,5.0,0.0,0.30350849650164596,0.21727634179565747
65,3.4,12.071067811865476,20.0,0.30350849650164596,0.2096255670616733
66,3.6,5.0,20.0,0.30350849650164596,0.23177308997858653
67,3.4,5.0,22.071067811865476,0.30975337063121394,0.2303932188134525
68,4.2,5.0,20.0,0.32345663137292396,0.1004915235168156
69,4.2,7.0710678118654755,10.0,0.32769645919766033,0.25392355535104133
70,4.4,20.0,0.0,0.28996965440696193,0.25093536071918116
71,4.2,5.0,5.0,0.04246134196714868,0.2201063824759617
72,4.2,0.0,5.0,0.04246134196714868,0.2546696860319554
73,4.2,15.0,5.0,0.04246134196714868,0.28387133723626745
74,4.4,7.0710678118654755,10.0,0.03784266868785209,0.25811374901620887
75,4.4,10.0,5.0,0.052271404648350776,0.2621123941169478
76,4.0,7.0710678118654755,5.0,0.08787631662423508,0.309595245529556
77,4.2,12.071067811865476,10.0,0.09551126002745612,0.16663957342516644
78,3.6,20.0,5.0,0.1110877723316259,0.15158354324117532
79,3.8,20.0,26.213203435596427,0.08288050569951484,0.2065810955268649
80,3.8,7.0710678118654755,15.0,0.07922813466424555,0.20658109552686493
81,3.4,10.0,10.0,0.03987643955035235,0.15825601656290122
82,3.4,15.0,10.0,0.03999668771092491,0.13820261700148537
83,3.8,12.071067811865476,10.0,0.03999668771092492,0.16863576719954998
84,4.4,20.0,15.0,0.03883813137276518,0.14361817095749468
85,3.8,10.0,5.0,0.07280657323745732,0.18015789546581887
86,3.0,22.071067811865476,22.071067811865476,0.10153000154587544,0.17366867114380202
87,3.4,10.0,15.0,0.08897703434799262,0.27046710509122357
88,3.0,22.071067811865476,5.0,0.10045745932450213,0.2764527059981082
89,3.4,22.071067811865476,22.071067811865476,0.10664337081619774,0.2947442137460121
90,3.8,17.071067811865476,22.071067811865476,0.21254506091824796,0.59375462557828
91,4.0,27.071067811865476,10.0,0.3906952595941496,0.719373338857652
92,3.8,7.0710678118654755,22.071067811865476,0.49652013113541005,0.7889960719343239
93,4.0,20.0,17.071067811865476,0.5326750993046758,0.5612667848366487
94,3.4,10.0,22.071067811865476,0.6846809370836077,0.5812813472786766
95,3.2,29.14213562373095,22.071067811865476,0.6632998741710783,0.595115567519723
96,3.2,10.0,29.14213562373095,0.7659224299101406,0.6493001891777741
97,3.0,20.0,5.0,0.8508740809022792,0.5271295491025911
98,3.4,24.14213562373095,22.071067811865476,0.8161114461791452,0.4382268329726662
99,3.2,30.0,27.071067811865476,0.5731370464118642,0.42387047094292674
100,3.0,51.18033988749895,52.360679774997905,0.5731370464118642,0.2280997689314523
101,3.2,75.8113883008419,71.4269164289302,0.48088547759248956,0.28267902072219303
102,2.8,75.8113883008419,49.431747586863374,0.13360772594653647,0.2592475344048412
103,3.2,57.360679774997905,30.0,0.18334679962644157,0.11693733756512847
104,2.8,32.071067811865476,31.213203435596427,0.15385165648546031,0.11547340710278965
105,3.2,22.071067811865476,5.0,0.11469561525291994,0.11665556506227878
106,3.2,22.071067811865476,12.071067811865476,0.1355927829813478,0.06884772808695114
107,2.8,22.071067811865476,5.0,0.1350125397980117,0.09917077977325298
108,3.2,26.213203435596427,22.071067811865476,0.10303673928896168,0.12293267013781789
109,2.6,17.071067811865476,26.213203435596427,0.09297683547526892,0.09792442737056321
110,2.8,20.0,17.071067811865476,0.10218579500274175,0.10316117204175235
111,2.4,33.2842712474619,17.071067811865476,0.0681011567961946,0.11149550705880693
112,2.4,39.464611134960855,31.213203435596427,0.06430332006698804,0.11428774184797973
113,2.8,27.071067811865476,24.14213562373095,0.07114362401455107,0.14762106668813857
114,2.8,31.213203435596427,33.2842712474619,0.07793586768257071,0.13628659860337447
115,2.8,33.25140769936443,22.071067811865476,0.10896141199421738,0.10834598868211696
116,3.0,39.464611134960855,24.14213562373095,0.09786692146341323,0.07643956487818127
117,2.8,33.2842712474619,37.39354332309538,0.10158114349410052,0.09151725911258693
118,2.4,20.0,27.071067811865476,0.09826634045786428,0.19372302777615477
119,2.6,31.213203435596427,29.14213562373095,0.1306795564141007,0.6138445872359584
120,2.6,24.14213562373095,15.0,0.46087934866718205,0.6492527352369581
121,3.0,31.213203435596427,20.0,0.7179747553190685,0.6492527352369583
122,3.0,22.071067811865476,27.071067811865476,0.713778130460738,0.7158331076814379
123,3.2,10.0,27.071067811865476,0.7402457343356158,0.6991147509839725
124,2.6,29.14213562373095,17.071067811865476,0.6988377945204505,0.606631706675178
125,3.0,27.071067811865476,15.0,0.6722147015198717,0.6583842734749714
126,3.0,20.0,15.0,0.7027361484521322,0.6106110317001698
127,2.8,12.071067811865476,5.0,0.6299531636141266,0.2988436905777997
128,3.0,22.071067811865476,27.071067811865476,0.4850881226464912,0.25184769669000506
129,2.8,19.14213562373095,0.0,0.2252352959802442,0.23977427427210893
130,3.0,0.0,10.0,0.2905474112432913,0.18660515667090266
131,3.4,22.071067811865476,7.0710678118654755,0.3655932957237603,0.19456225327117418
132,3.2,15.0,10.0,0.36605025374371825,0.19263500811320594
133,3.0,0.0,5.0,0.3568455848761276,0.17358296114552293
134,2.6,5.0,20.0,1.4640301032429432,0.4130020997804979
135,3.0,10.0,22.071067811865476,1.3653334677415327,0.619324998238479
136,2.6,12.071067811865476,10.0,1.297268772905481,0.4942834211810657
137,2.8,10.0,0.0,1.097173115402326,0.9005960036081102
138,3.4,15.0,0.0,1.099907724155742,1.0136464342208817
139,3.2,10.0,5.0,1.0836881162895857,1.0470125060949418
140,3.0,0.0,15.0,0.9417536016452137,0.9927043913541473
141,3.2,14.142135623730951,10.0,1.0066068859599826,0.9796407866897734
142,2.4,27.071067811865476,15.0,0.2015530621374938,0.8822408400539445
143,2.4,36.21320343559643,24.14213562373095,0.23692547217337806,0.7347562654412187
144,2.0,81.0749973203007,48.573883210594325,0.15683913044824593,0.7687420731981809
145,2.6,92.25533720779963,75.52012388960074,0.15761573160048722,0.17639878257462943
146,2.6,67.74888238242275,64.78708664619076,0.19841677990946976,0.16028302472608394
147,3.8,50.6449510224598,27.071067811865476,0.18404304975677185,0.1525577005786231
148,3.4,35.322475511229904,29.14213562373095,0.24125676230668358,0.16379860096326998
