Frame,Asymmetry,Left Velocity,Right Velocity,Left Jitter,Right Jitter
0,1.2,0.0,0.0,2.388000696711618,1.926405034247139
1,1.4,15.0,10.0,4.406962409360257,3.2880391151132358
2,1.2,22.071067811865476,24.14213562373095,4.163772508430354,3.317517370247966
3,1.4,10.0,17.071067811865476,4.003949990941003,3.050590841412567
4,2.0,20.0,26.213203435596427,3.430664147036002,3.6154920021167385
5,3.8,67.80311648918274,25.0,3.3492230169786184,3.5813584359365245
6,4.8,66.6227766016838,55.64495102245981,2.9340900395032294,3.5434629637231474
7,5.2,87.04244455701851,75.8113883008419,2.8835367592103225,3.661061259098833
8,5.4,96.23105625617661,90.0,3.024399132868293,2.8171663471291692
9,5.8,72.80311648918274,63.172068075839796,0.7144293602572535,0.2504443622781475
10,6.0,122.63737872159615,115.69823245560994,8.027879977834633,8.018169494508333
11,5.8,49.464611134960855,49.721359549995796,9.303515908267581,11.926613006848362
12,6.4,60.454163248512806,42.42640687119285,9.668950671810446,11.184899070658533
13,6.6,51.79242736186127,33.2842712474619,9.824772698504336,11.719260345647044
14,6.4,32.071067811865476,30.0,10.437368366426668,12.503659269635587
15,6.2,58.86349517372675,51.79242736186127,10.616409071960824,12.165226902698338
16,5.8,27.071067811865476,33.25140769936443,9.757309291750444,11.849948100946909
17,5.8,53.606746758691806,47.683155286227795,9.328989541611726,11.354254667081689
18,5.6,59.7213595499958,55.24313588770527,4.013127759318987,6.295841693906554
19,5.8,51.79242736186127,67.52523106037827,0.970349093644985,0.8109826722216319
20,6.6,161.24148836421227,176.04376068630535,0.93318700733329,0.8159107320457986
21,6.6,86.25316113301074,81.82042498005464,1.7334095121313045,1.7444533090955725
22,6.2,74.2275808304797,65.27599943580275,1.759849382089722,1.669470727886924
23,6.6,54.75422309809327,56.99172818834084,1.7611774266509113,1.6118912438149908
24,6.6,44.43174758686338,58.86349517372675,1.3935482698428237,1.6922471424923642
25,6.4,27.071067811865476,32.071067811865476,5.058354909014526,4.176964801068747
26,7.2,67.3801643406587,47.683155286227795,9.485397607263257,7.723144985445114
27,7.2,84.408196730823,78.24555320336758,9.239715272047833,6.901773849969769
28,7.2,84.03679305653267,81.82042498005464,9.378130603875356,6.667174557687071
29,6.8,66.23268800125723,82.59119170146622,9.92867032044821,7.265891328339814
30,7.0,86.70046377709969,75.52012388960074,9.247005812827796,7.486699025383288
31,6.8,38.25140769936443,31.213203435596427,9.104247662936562,7.474297482055029
