Frame,Asymmetry,Left Velocity,Right Velocity,Left Jitter,Right Jitter
0,5.0,0.0,0.0,0.8339749615643646,0.866513389861819
1,5.0,12.0,18.0,0.6262483066323536,0.6719233678553871
2,4.2,37.45584412271571,12.0,0.5871304849149477,0.6123302946551243
3,4.8,34.97056274847714,49.41640786499874,0.7237461434393055,0.6121466638530242
4,4.6,60.29176306524632,51.901689239237314,0.7051927306617534,0.517390356524801
5,5.2,37.45584412271571,44.48528137423857,0.38186023799783325,0.5676224963824329
6,5.4,59.66563145999496,49.41640786499874,0.37692534471546846,0.6357739824728925
7,6.2,14.485281374238571,32.48528137423857,0.42418253763786984,0.14956582560716297
8,5.6,32.48528137423857,8.485281374238571,0.4121077279885158,0.16121743814282796
9,5.4,50.48528137423857,55.416407864998746,0.29450782251515684,0.20247122514319502
10,5.4,47.31809710423605,49.80337847847462,0.10551891781308076,0.2589213489465194
11,5.8,72.0,62.83281572999748,0.10387432021648764,0.1444153438029204
12,5.2,48.0,73.36063657448616,0.052852930335137153,0.03530892901233915
13,5.0,52.288659852713195,50.83281572999748,0.07167842921153024,0.03147243565605658
14,4.8,33.901689239237314,34.97056274847714,0.6186948843188218,0.8217288806991909
15,4.4,42.38697061347588,24.0,0.6186948843188218,0.9072249038024178
16,5.0,28.970562748477143,32.48528137423857,0.6122791660058426,0.9073710968943826
17,5.4,28.970562748477143,20.48528137423857,0.6143385184097853,1.064953231274193
18,5.2,26.48528137423857,28.970562748477143,0.6512228777490436,0.9698465665007735
19,5.2,20.48528137423857,26.48528137423857,0.6630951894416589,0.9287762027780385
20,5.6,18.0,26.48528137423857,0.6529125028716174,0.9338699456552249
21,5.6,12.0,24.0,0.658222058222008,0.9950233543199518
22,4.8,14.485281374238571,26.48528137423857,0.24586194026577765,0.4975718107093232
23,5.2,6.0,37.45584412271571,0.22988499090114145,0.3953083191389327
24,3.8,47.357533361953024,65.66563145999496,0.2453988656861813,0.4020001995186146
